text,rating,source
"Купила квартиру на вторичном рынке в плохом состоянии и стала искать компанию, которая сможет в короткие сроки сделать капитальный ремонт. Решила обратиться в компанию РВТ СПБ, прочитав хорошие отзывы в интернете. Сметчик приехал быстро, осмотрел квартиру и составил смету. После подписания договора мастера приступили к работе. Прораб Алексей всегда был на связи и информировал о ходе работ. Ремонт был сделан в оговоренные сроки, качественно и профессионально. Довольна, что обратилась в эту компанию. Приятно иметь дело с настоящими профессионалами, знающими толк в своей работе.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"После того как мы купили нашу первую квартиру, перед нами встал вопрос о ремонте. Мы не знали, с чего начать, и долго искали компанию, которой можно доверить этот важный процесс. В итоге наткнулись на РВТ и не пожалели ни секунды! С самого начала все прошло на высоком уровне. Мы быстро записались на консультацию, и через два дня к нам приехал сметчик, который оперативно составил смету. Это был настоящий сюрприз – никаких скрытых затрат и непредсказуемых расходов, только то, что мы обсудили. После этого пришел прораб Андрей, который всё подробно объяснил и мы подписали договор. Он элементарно ответил на все наши вопросы и расставил точки над «і». Никаких заморочек, всё четко и по делу. Работы начались буквально на следующий день! Мастера пришли с настроением и энергией. Они проявили невероятную аккуратность и профессионализм на каждом этапе – от демонтажа до поклейки обоев. Сам ремонт длился 3 месяца. Результатом мы остались очень довольны. Спасибо.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Купили 2-комнатную квартиру на вторичном рынке. Ну и практически сразу же решили сделать в ней ремонт. Начали поиск компании в интернете. В итоге у РВТ оказались наиболее приемлемые условия. Поэтому мы туда позвонили, а потом пришли к ним в офис. С менеджером согласовали все детали. Далее приехал замерщик. Он все посмотрел и снял мерки. Попутно мы подписали договор. Ведь составленная смета нас устроила. Далее ребята начали работу. Все делали поэтапно, а прораб Евгений регулярно присыл нам отчеты о проделанной работе. В итоге ремонт был сделан в заявленный срок. Причем никаких недоработок они не оставили. Ну и нам все понравилось.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"С самого начала меня порадовал профессионализм команды: они внимательно выслушали мои пожелания и предложили несколько интересных решений по планировке и дизайну. Ремонт начался с демонтажа старых покрытий и подготовки стен. Рабочие были аккуратны и соблюдали все меры безопасности. Я был приятно удивлён, как быстро они справились с этой частью работы. Затем мы перешли к выбору материалов. Я выбрал светлые тона для стен и тёплый ламинат для пола, что визуально увеличило пространство. Одним из самых приятных моментов был процесс выбора освещения. Дизайнер предложил несколько вариантов, и в итоге мы остановились на стильных светильниках, которые отлично вписались в общий интерьер. Теперь моя квартира выглядит стильно и современно!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"По наследству от родственников нам с супругом досталась хорошая, просторная однокомнатная квартира, но без ремонта. Посоветовавшись, приняли решение сделать ремонт и сдавать в аренду. По совету знакомых, обратились в данную РВТ компанию. Консультация менеджера, выезд и замеры сметчика вышло совершенно бесплатно. А буквально через два дня, как и договаривались, бригада рабочих уже приступила к своим обязанностям. Должна признать, что работ было проделано много. Это шпатлевка и покраска стен, установка натяжного потолка в кухне, кладка кафеля в ванной и многое др. Ребята все сделали максимально качественно и аккуратно, а главное, что по срокам вписались идеально. Цена за ремонт вышла совершенно адекватной и в процессе ни разу не менялась. В общем, мы в полной мере довольны. Надежная компания. Мои рекомендации!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Купили квартиру на вторичном рынке. Там пришлось делать ремонт. Поискали компании и обратились в РВТ. Все с ними согласовали. Потом подписали документы, а они начали работу. От ранее разработанного дизайн-проекта рабочие не отходили. Ну а прораб регулярно отправлял нам отчеты. Так что мы были в курсе проводимых работ. Ну и оплачивали их поэтапно. В общем, ремонт они сделали за 2,5 месяца. В принципе в срок уложились. К тому же смету рабочие не превысили, да и никаких недочетов не оставили. В итоге ремонт нам понравился и мы его приняли. Ведь интерьер квартиры смотрится красиво и стильно.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"После долгих поисков выбрала эту компанию для капитального ремонта, и решение оказалось верным. Работу начали с бесплатного замера и сметы – все четко, никаких скрытых расходов. Дизайнер Ирина учла все наши пожелания и создала стильный, продуманный интерьер, максимально эффективно использовав пространство. Прораб Андрей всегда был на связи и держал в курсе каждого этапа работ. Понравилось, что оплату делали поэтапно – это давало уверенность и позволяло контролировать процесс. Качество ремонта на высоте: вся электрика и сантехника заменены, отделка выполнена аккуратно и профессионально. Весь ремонт прошел без задержек, как по договору. Квартира полностью преобразилась – теперь это именно то пространство, о котором мы мечтали! Благодарна команде за проделанную работу и отличное качество. 😊",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Воспользовался услугами компании по ремонту однокомнатной квартиры. Работы начались в оговоренные сроки и шли по графику. Мастера работали быстро и аккуратно, не оставляя после себя мусора. Я был приятно удивлён, как тщательно они подходили к каждой детали. Каждый этап ремонта (от демонтажа до финишной отделки) выполнен на высоком уровне. В результате я остался очень доволен окончательным результатом. Квартира преобразилась, и теперь в ней гораздо уютнее и приятнее находиться. Рекомендую эту компанию всем, кто планирует ремонт. Спасибо вам за отличный сервис и качество работы!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Недавно решил сделать ремонт в 2-комнатной квартире. Начал искать подходящие варианты. Компанию подбирал долго, так как бюджет был ограничен. Потом обратился в РВТ. Там мне предложили оптимальные условия. Я быстро согласовал проект с дизайнером Ириной, а также подписал документы. Затем они начали работу. Все делали поэтапно. Ну и прораб Андрей мне регулярно присылал отчеты в проделанной работе. В итоге ремонт квартиры завершили в срок. Ну и в смету ребята уложились. Единственно на плитке были сколы, но они ее заменили без вопросов. В общем, обновленный интерьер квартиры мне нравится.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Ремонт - это всегда стресс, но благодаря компании РВТ мы пережили его легко и приятно. Сотрудничество началось с бесплатного замера и составления сметы. Понравилось, что все было прозрачно и понятно. Прораб Андрей оказался настоящим профессионалом, всегда был на связи и готов ответить на любые вопросы. Мастера работали аккуратно и быстро, использовали только качественные материалы. Отдельное спасибо за грамотно выполненную электрику. В итоге мы получили полностью обновленную квартиру, которая полностью соответствует нашим представлениям. Огромная благодарность компании РВТ!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"В середине июля удалось выхватить однокомнатную квартиру по вкусной цене в подходящем месте. Ее состояние было печальным и ремонт делался еще в СССР. Поэтому стал интересоваться на работе и у друзей кому бы обратиться за помощью. В итоге спустя пару дней направился в компанию. Оперативно нашел быстрый язык с дизайнером Кариной, которая предложила оптимальный вариант проекта. Перед этим провели все нужные замеры и прочую бумажную возню. Прораб Андрей при помощи толковых рабочих приступил к процессу. Периодически скидывал прохождение этапов словно в игре. В итоге получилось зачтено.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Хочу отметить, что общение с командой специалистов было довольно приятным. Менеджер сразу выслушал все мои пожелания и предложил грамотные решения, которые помогли оптимально распределить бюджет. Строители пришли в оговоренные сроки и начали работать без задержек. Что касается самого ремонта, то он был выполнен качественно и аккуратно. Особенно понравилась работа с покраской стен и укладкой ламината. Все поверхности выглядят идеально, никаких следов от кистей или пузырей на ламинате я не заметил. Также порадовали выбор материалов — все было высококачественным и подходило под мою концепцию дизайна. Спасибо за качественный ремонт!)",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"В начале апреля приобрел квартиру на вторичном рынке по вкусной цене, но в убитом состоянии. Потребовалось привести ее в нормальный вид для жизни. Стал искать варианты в сети и спрашивать окружение. В итоге воспользовался услугами компании РВТ. Понравился их современный подход к делу. Произвели все необходимые замеры и потом совместно с дизайнером Ириной был составлен проект, который соответствовал моим пожеланиям. Также был составлен договор. После чего грамотный прораб Андрей приступил к выполнению работ. Делали последовательно и четко. Результат получился шикарный и радует меня.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Я очень долго искал тех, кто может делать ремонт от разработки дизайн проекта, до его воплощения в жизнь. Везде назывались разные цены, сроки, да и отзывы были диаметрально противоположные. О РВТ слышал только позитив, поэтому решил попробовать. Обратился и не разочаровался. Дизайн мне разрабатывала Карина, воплощал его в жизнь прораб Андрей. Начинается все с замеров, они бесплатные, далее уже разрабатывается дизайн и смета. Как все посчитают, заключаете договор, я ездил в офис. Ну и потом они сами закупают материалы, приезжает бригада и начинают делать. Отчет после каждого дня, все мастера отличные, по срокам уложились. На двухкомнатную квартиру ушло чуть меньше 3 месяцев. Всем хочу сказать спасибо, если кому нужен нормальный ремонт, обращайтесь.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Я очень придирчива к деталям, поэтому выбор компании для ремонта дался мне нелегко. Общаясь с ребятами из РВТ я сразу почувствовала, что нашла профессионалов. Дизайнер Карина учла все мои пожелания и создала уникальный интерьер. Прораб Андрей всегда был на связи и оперативно решал все возникающие вопросы, находил оптимальные решения. Особенно порадовало, что оплата работ производилась поэтапно, что позволило нам контролировать процесс и чувствовать себя спокойно. Ремонт нашей трехкомнатной квартиры занял немного больше времени, чем планировалось, но это было связано с нашими дополнительными пожеланиями. В итоге мы получили квартиру своей мечты!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Завершил ремонт в новостройке, и хочу поделиться своим опытом. Заказал услуги у этой строительной компании. С первых дней работы я был приятно удивлён их профессионализмом и вниманием к деталям. Рабочие прибыли точно в срок с необходимым инструментом и материалами. В процессе я отмечал их аккуратность и бережное отношение к новой отделке и сантехнике. Даже несмотря на сложные моменты, связанные с перепланировками, команда справилась на отлично. Стены идеально выровнены, полы уложены без единого зазора, а на кухне и в ванной комнате всё сделано с большим вкусом. Бонусом стало приятное взаимодействие с прорабом, который всегда был на связи и готов был ответить на любые вопросы.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Долгое время искали надежную компанию для ремонта трешки по адекватным ценам. В результате остановились на РВТ, поскольку здесь оказывают полный спектр услуг, от дизайнерского проекта до закупки материалов и всех видов отделочных работ в одном месте. Сначала на объект приехал сметчик, быстро провел все расчеты и подготовил смету. Естественно, мы посетили офис, чтобы обсудить детали с менеджером и дизайнером, и затем подписали договор. Как и обещали, работы начались на второй день после подписания контракта, и процесс пошёл. Все выполняли аккуратно и оперативно, оплата осуществлялась поэтапно, при этом каждый акт подписывался отдельно. Были небольшие задержки по срокам, но в целом ремонт нам очень понравился.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Долго мучались с выбором компании для ремонта нашей двушки. Перелопатили кучу сайтов пока не нашли их. Позвонили, менеджер все подробно объяснил. На следующий день приехал замерщик, быстро все обмерял и составил смету. Через пару дней встретились с прорабом Андреем, обсудили детали и подписали договор. Работы начались почти сразу. Ребята мастера оказались толковые, все делали аккуратно и быстро. Особенно понравилась дизайнер Ирина, она предложила классную планировку и стильный интерьер. Платили за работу поэтапно, всего было 3 этапа. Немного затянули со сроками, вместо 2,5 месяцев вышло почти 3, но мы не в обиде. Главное что все сделали качественно. Очень удобно что в РВТ можно заказать весь ремонт под ключ включая дизайн-проект и закупку материалов. Не пришлось бегать по магазинам и искать отдельно мастеров. В целом остались довольны результатом. Квартира преобразилась, стала уютной и современной.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Имел несчастье связаться с этой компанией. Начали очень хорошо. Но после демонтажа - исчезли. Прораб на звонки не поднимает трубку Ключи от квартиры не вернул В процессе работ выставлял счета, которые не попали в смету. Предлагал для продолжения ремонта привести другую команду из другой фирмы Андрей, я все правильно о тебе написал?",1.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"В компанию РВТ я обращался прошедшим летом. Нужно было сделать ремонт в 1-комнатной квартире. Консультация прошла продуктивно, да и замеры сделали быстро. Потом Дизайнер Ирина разработала проект. Мне он понравился, а попутно я подписал документы. Далее они начали ремонт. В сроки уложились. Ремонт продолжался ровно 1,5 месяца. При этом прораб Андрей мне регулярно присылал отчеты о проделанной ими работе. Ну и на все мои многочисленные звонку он отвечал. Причем общался культурно и тактично. Но главное ремонт в квартире сделан квалифицированно. Ничего дорабатывать не надо. Мне все нравится.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Ремонт нашей двушки делали капитальный. Решение по дизайну очень оригинальное, без ущерба пространству, с учётом всех необходимых материалов. Смета нас устроила, и срок выполнения, такой объём быстро не осилить. Плюс замена всех коммуникаций, облицовка кухни и санузла, полы, потолки, все межкомнатные двери. Работали поэтапно, связь мы поддерживали и с прорабом и с офисом. Можно сказать в реальном времени. По срокам в целом не подвели, закончили на два дня позже, и то по причине тестирования всех коммуникационных систем. Мы довольны качеством на все сто, квартира как с рекламной картинки, очень довольны. Спасибо дизайнеру Карине и прорабу Андрею, пять с плюсом.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Недавно заказал ремонт своей квартиры и хочу поделиться впечатлениями от этого опыта. Во время ремонта команда работала быстро и качественно. Они соблюдали сроки, что очень важно для меня. Каждый день я мог наблюдать за ходом работ, и мастера всегда были готовы ответить на мои вопросы и учесть мои пожелания. Отдельно хотелось бы отметить чистоту на рабочем месте – после окончания рабочего дня в квартире всегда оставалось аккуратно. В итоге, я остался очень доволен выполненным ремонтом. Квартира преобразилась, и теперь в ней стало гораздо комфортнее. Рекомендую эту компанию всем, кто планирует ремонт, ведь они действительно знают, как сделать свою работу на высшем уровне!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Я очень рада, что обратилась в компанию РВТ для капитального ремонта своей квартиры! С самого начала я почувствовала профессионализм и ответственность сотрудников. Они подробно обсудили со мной все мои желания, предложили оптимальный вариант проекта и сразу же составили смету. Качество работы просто отличное! Все делалось тщательно и аккуратно, с использованием только качественных материалов. Сотрудники РВТ всегда были на связи, отвечали на все мои вопросы и Теперь у меня есть красивая и уютная квартира, которая создает настоящую атмосферу комфорта и радости. Я очень рекомендую компанию РВТ всем, кто мечтает о качественном и профессиональном ремонте!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"После долгих поисков компании для ремонта нашей двухкомнатной квартиры, мы остановили выбор на RVT, и не пожалели. Консультация и замер были сделаны на следующий день после нашего обращения, что приятно удивило. Очень понравилась работа дизайнера Ирины - она предложила проект, который полностью соответствовал нашим пожеланиям и грамотно использовала пространство. Отдельное спасибо прорабу Андрею за организацию всех этапов работ: команда приступила к делу сразу после подписания договора, все было четко и профессионально. Ремонт завершили с небольшим опозданием - на пару недель позже оговоренных 2,5 месяцев, но качество работы и внимание к деталям это полностью компенсировали. Отдельно хотелось бы отметить удобство, что все услуги, включая покупку материалов и оборудования, можно заказать в одном месте. Мы довольны результатом - квартира стала уютной, стильной и современной.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Нам ремонт двухкомнатной квартиры сделали по дизайнерскому проекту. Спасибо Ирине, предложила решение, полностью соответствующее нашим требованиям. Рационально использовано пространство, материалы выбраны до мельчайших подробностей. Работу выполнили на отлично, благодарим специалистов во главе с Андреем. Качество, стиль, очень комфортно и уютно одновременно. Мечтали об этом, теперь всё сбылось. Молодцы, квартира как с рекламной картинки, красота. Закончили в срок, по смете перебора нет. Профессиональный подход к обязанностям. Хотим поблагодарить вас от всей семьи за отличную работу.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Хотим поблагодарить за отличную работу. Предложили рациональный проект по перепланировке нашей квартиры, с учётом наших пожеланий. Согласовывали немного дольше ожидаемого, но мы сразу приняли такое решение, отвечало всем нашим требованиям. Ремонт выполняли поэтапно, с логистикой по материалам проблем не было. В смету вошли ровно, перебора не было нисколько. Закончили на день раньше, вот это класс. Работа на пять с плюсом, вот что значит команда профессионалов. Отдельный респект прорабу Андрею, обеспечил и организовал весь процесс от и до. Квартира как с рекламы, полный комфорт.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Для ремонта своей трехкомнатной квартиры я остановился на этой компании, так как она предлагает весь комплекс необходимых услуг, включая создание индивидуального дизайн-проекта. Закупка всех материалов осуществлялась сотрудниками фирмы, что значительно сэкономило мое время и усилия. Прораб Евгений зарекомендовал себя как надежный специалист, которому можно смело доверять весь ход работ. В итоге, весь ремонт квартиры занял чуть больше трех месяцев. Выражаем благодарность всему коллективу РВТ и отдельное спасибо дизайнеру Карине за прекрасный проект и его реализацию. Все смотрится очень оригинально!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Долго искали подходящую компанию, решили обратиться в РВТ, так как устроили обещанные сроки. предложенные компанией после тщательного осмотра нашей квартиры, плюс предложенный дизайн проект нам понравился, полностью соответствовали нашему вкусу и видению. Смета очень подробная получилась, в нее включили все детали с ценами и указанием всех необходимых материалов. Спасибо, очень понравилось как преобразилась наша квартира, особенно кухня, спальня и гостиная, дизайн был реализован в точности по нашему проекту, с учетом всех деталей и мелочей. Отдельно хочется поблагодарить их прораба Евгения за качественную организацию каждого этапа нашего ремонта, всегда был на связи с нами и высылал все отчеты по ходу продвижения.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Ремонт - дело нервное, но с РВТ все прошло на максимально гладко. До этого долго выбирали компанию, читали разные отзывы, но решили остановиться на них. Сметчик приехал быстро, все подробно рассказал и показал, дизайн-проект от Ирины - просто бомба, учли все наши пожелания и капризы. Работы начали буквально через пару дней после подписания договора. Отдельное спасибо прорабу Андрею - всегда был на связи, контролировал все этапы работ, решал все вопросы оперативно и спокойно. Ремонт новой двушки занял 2,5 месяца, как и договаривались. Качеством работ очень довольны, рекомендую РВТ!",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Купили однушку на вторичке и сам ремонтировать не захотел. Нужен был хороший дизайн-проект и бригада, которая может осуществить по нему ремонт. Искал фирму, которая может сделать все под ключ, так и остановился на РВТ, потому что они единственные, кто предложил нормальные условия. Замеры и консультация тут бесплатные, уже на следующий день после обращения приехал сметчик и все посчитал. Дальше уже приехал прораб, все посмотрел и подписали договор. После него через 2 дня уже вышла бригада и начала работу. По срокам делали 1,5 месяца, результат поразил. Это настоящие профессионалы, которые делают на совесть. Реально ни разу не пришлось ничего говорить исправлять, все качественно. Отдельное спасибо Ирине за разработку такого потрясающего дизайн-проекта, ну и всей бригаде, которая делала у меня ремонт.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Нас сразу заинтересовало, что можно заказать весь комплекс услуг в одном месте это от дизайн-проекта и до закупки материалов. Замерщик приехал на следующий день после звонка, быстро все обмерил и составил смету. Через пару дней встретились с прорабом Андреем, обсудили все детали и подписали договор. Понравилось, что все четко прописано, никаких подводных камней. Работы начались буквально через день. Ребята работали слаженно и аккуратно. Особенно хочу отметить плиточника, настоящий мастер своего дела. Электрику тоже все сделали на совесть. Дизайнер Ирина предложила отличные идеи по перепланировке. Она всегда была на связи и отвечала на все вопросы. По срокам немного вышли за рамки договора, вместо 2,5 месяцев ремонт занял 3. Но учитывая объем работ, считаю это нормальным. Главное, что качество на высоте. В общем, мы довольны их работой, цена полностью оправдана качеством и сервисом.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Не так давно я задумал сделать ремонт в 2-комнатной квартире. Посмотрел варианты в интернете. Потом все сравнил и обратился в компанию РВТ. С их дизайнером все обсудил. Ирина оказалась грамотным и толковым специалистом. Потом я подписал документы, а ребята начали работу. В итоге ремонт они завершили в срок - 2,5 месяца. При этом все сделали качественно. Никаких недоработок я нигде не обнаружил, поэтому их работы принял. Ну и обновленный интерьер квартиры мне нравится. Все получилось красиво и стильно. Также отмечу, что смету они сдержали, да и общались со мной все время доброжелательно.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Заказал ремонт в своей квартире и доволен результатом. Работа выполнена качественно и в срок. Мастера проявили профессионализм и внимательное отношение ко всем моим пожеланиям. В результате квартира стала выглядеть совершенно новой, и я рад за вложенные средства. В ходе ремонта были заменены окна, проведена укладка ламината, выполнена покраска стен и потолков. Все работы были выполнены аккуратно, без повреждений и грязи. Я остался доволен и рекомендую данную компанию всем, кто нуждается в качественном и профессиональном ремонте. В целом, могу с уверенностью сказать, что это был отличный опыт сотрудничества. Теперь моя квартира преобразилась и выглядит совершенно по-новому.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
"Нам потребовался проект для ремонта нашей двушки. Соответственно, с выполнением всех работ. Комплексный подход, решение предложили оригинальное, учитывая все наши требования. Спасибо большое Карине, профессионал своего дела. Качественно и рационально использовала пространство, с учётом материалов в смете. Работы поэтапно проходили, организовали на отлично, благодарность прорабу Андрею за логистику и качество работ. В сроки и деньги уложились, что самое главное. Квартиру не узнать, а то была вообще убитая в хлам. Теперь как с рекламы, очень довольны комфортом и качеством.",5.0,https://www.yell.ru/spb/com/kompaniya-po-dizajnu-i-remontu-kvartir-rvt-remont-vashe-tvorchestvo_11787205/reviews/
